,text,label
182,"Вторая книга дилогии про фею Аделаиду Кристины Зимней и Евы Никольской ""Пять разбитых сердец"" ни грамма не уступает по яркости и вкусности первой части. Здесь также куча приключений, море захватывающих поворотов и конечно же любовь. Читается с огромным удовольствием и расставаться с героями очень жаль.",1
183,"Моя любимая книга. Я по ней училась копирайтингу. Книга с примерами, которые работают. Можно научиться писать сочинения любого рода, в том числе и книги. Хорошо, что есть такие авторы. И псевдоним у него классный, Дмитрий Кот. Книга без картинок, но на хорошей бумаге. Автор пишет очень простым языком, его поймет даже школьник. Поэтому серьезные ребята, которые хотят научиться писать, могут смело качать, либо приобретать эту книгу. Она познавательна и учит чему нужно.",1
184,"Книга ""Практический курс китайского языка"" Кондрашевский А. Ф. отлично подойдет для тех, кто только что начал учить китайский язык. Я лично считаю его одним из самых сложных языков, так-что одной книгой тут точно не отделаться.",1
185,"Вначале смотрела мультфильмы, пока маленькая была. Подросла, перешла на книги. Оказывается история Маугли гораздо шире и интереснее, чем в мультфильме. А повзрослев, поняла, что за сказочными звериными героями легко угадываются различные типы людей - гордые, подлые, добрые, мудрые и пр.",1
186,"Прекрасная книга которая основана на восприятии "" сравнении"" скажем так. - сухой мокрый, холодный-горячий и т. п картинки все очень простые. после 2 лет мы начали заниматься по ней, до этого ребенок просто показывала предметы - где и что. но какой именно - мягкий, твердый - не говорила.",1
187,"У этой книжки один недостаток - она короткая! Одни день и есть один день: не заметила как он пролетел на улицах Древнего Рима! Отличное, увлекательно, легкое и познавательное чтение для всех тех, кто интересуется мировой историей. Тем более, что итальянский журналист Альберто Анджело рассказывает не о войнах, походах и битвах, а об обычной жизни обычных горожан. Как вставали, где спали, чем завтракали, как проводили день, как развлекались, чем ужинали... Все написано очень легким, доступным язык",1
188,"Очень интересный сюжет и искрометный юмор! Хохотала над книгой аж до слез!!! Перечитывала 3 раза, и все равно хохотала! Очень интересно написано. У автора явно талант! Побольше бы таких легких и занимательных книг! В ней есть все: и любовь и коварство и прекрасный конец! И что немаловажно читается на одном дыхании!",1
189,"Книга ""Последние новости из Простоквашино"" Эдуард Успенский - самая любимая мною книга, еще с самого детства. И не купить уже своему ребенку такую я просто не смогла, о чем собственно ничуть и не жалею. Эдуард успенский замечательный детский писатель, которые не оставит ни одного равнодушным.",1
190,"Хоть и не люблю я читать про алкоголиков, но этот рассказ меня позабавил. Эта история ещё раз доказывает что человеку, даже если дать билет и денег на путешествие, если он алкоголик, то все испортит. Как же можно было такой возможностью не воспользоваться? Только глупый человек может все потерять. Но перед нами образованные люди. И что же, они не только себя опозорили, но и подвели других людей. По этой причине я не общаюсь с людьми склонных к алкоголизму. Здесь Чехов отлично описывает портрет н",1
191,"О, ооо времени вам потребуется много! Т. к. ни вы, ни ваше чадо не сможет оторваться от этой замечательной книги ""366 моделей оригами"" Т. Б. Сержантова. Все изложено предельно ясно и понятно, а главное просто с огромный количеством иллюстраций, так что запутаться просто невозможно.",1
192,Было очень интересно и захватывающе когда я прочитала эту книгу! Я сопереживала героям этой книги и чувствовала себя как одним из героев этой захватывающей до дрожи истории. Этот сюжет меня покорил. ))) Я била в восторге от прочитаного!!!!!! После этого я дала прочитать книгу знакомой и после этого она стала большой поклонницой книги и с нетерпением     жду  следующих  частей  этой  прелесной  книги.,1
193,"Михаил Ефремович Литвак - психотерапевт, член-корреспондент Российской академии естественных наук, автор множества разработанных и внедренных в лечебную практику методик. Книга ""Психологический вампиризм"" посвящена актуальным вопросам психотерапии, психологии общения. Читается легко, просто и доступно обычному человеку не психологу.",1
194,"Читала эту книгу в детстве, сама, взяла её из библиотеки и очень долго не возвращала. Кажется, что в ней нет ничего необычного, просто история про кота, живущего в библиотеке, вся его жизнь, без каких-то сильных интриг, резких поворотов, экшена, но сама история, само повествование очень затягивает. Это красивая, добрая и одновременно грустная история, которую приятно читать. Книга охватывает всю жизнь этого игривого Дьюри, поэтому к концу, если не к середине, он становится тебе родным. От этого ",1
195,"Книга замечательная и честная! Понятная и поэтому доступна для всех. и если бы её прочитали в семидесятых годах, то СССР не распался!! и  Ельцин и ему подобные пошли бы под суд!!   Советский народ разобрался бы и понял бы что надо делать!  и все бы знали, и понимали бы, что, западу верить нельзя!!",1
196,"Очень люблю фильм, но фильм одно, а кино совсем другое. Книга захватывает своим сюжетом и как будто уносит тебя в мир сказки и фантазии. Читаешь все на одном дыхании и совсем не хочется отрываться от чтения. Красивая добрая сказка о добре  и зле  И кажется что реальный мир на время уступает месту сказке. Советую прочитайте ее своим детям.",1
197,"Решили сделать подарок племяннику, долго думала покупать или нет. Но я зря сомневалась, т. к с выбором не ошиблась! Книга оказалась интересная и познавательная! Яркие картинки, племяннику очень понравилось! Читает с удовольствием! Буду рекомендовать подружкам, у которых подрастают мальчишки.",1
198,"Первый раз видела такую технологию создания книги - в виде пазла. Советую детишками до 5 лет, так как отлично развивает мелкую моторику рук, можно играть с ребенком, но также в книге есть и поучительная история, все вместе оставляет приятные воспоминания.",1
199,"Очень полезная книга для самых маленьких ребятишек. Советую всем родителям, у которых дети только начали познавать мир, данное издание превосходно поможет вам в том, чтобы объяснить ребенку кто и как издает звуки. Книга ""Школа 7 гномов. 2год обучения. Это чей голос? "" Дарья Денисова -отлично в соотношении цена - качество.",1
200,"Книга является очень полезной. Хочу сказать, что прочитав её я вижу результаты, Дейл Карнеги и его книги являются по себе основой психологии. Мне очень нравится, когда он приводит примеры других людей. Читал с большим интересом и советую почитать каждому, кто делает свои шаги к успеху, у каждого получится, лишь делайте и не сдавайтесь!",1
201,Книгу купили увидев роскошные иллюстрации. Просто Бесподобные картинки к сказке. Сама сказка про ежика оказалась не хуже. Рассказывается о том как все жители махонькие решили себе завести дачные участки. В сказке автор настолько интересно описывает как каждый обустраивал свой клочок земли.,1
202,"Время появления программы ай си кью. Установил её на сотовый телефон, нашел пользователей в других городах. Со многими завязалась оживленная переписка. Стал советовать своим коллегам по работе пользоваться аськой. В то время о ней еще не все слышали. И однажды, наступил такой день, когда я встретил ЕЁ на просторах интернета, далекую, интересную и общительную собеседницу. А как оказалось дальше симпатичную и примерно моего возраста. Дни пролетали, да и не только дни! Нам не хватало дней! Мы прово",1
203,"Книга для тех кто любит историю. В ""Тарас Бульба"" Гоголь ярко и живо описывает быт казачества. Поражает их дисциплинированность внутри Сечи и их неписанные законы чести и справедливости, пока они трезвые. Но главной ценностью произведения я, конечно, считаю историчность описываемых событий. Нельзя не восхищаться силой духа и отвагой этого вольного народа. Советую всем прочитать.",1
204,"Для самых маленьких детишек, которые еще даже не знают, что из себя представляет день или ночь. Книга ""Школа 7 гномов. 1год обучения. День и ночь"" Дарья Денисова - отлично подойдет вам, дорогие родители, если вы хотите грамотно донести до ребенка: что же такое ночь, и что такое день.",1
205,"Моя дочка ещё очень маленькая и пока не читала эту книгу. А вот мы с сестрой с удовольствием прочитали и не раз. Читается легко. Эта книга написана шведской писательницей Астрид Линдгрен. Пеппи Длинный чулок о смешной, забавной, доброй и щедрой девочке, с двумя косичками,  которой не сидится на месте. Она постоянно что-то придумывает и втягивает в свои приключения двух своих друзей. Интересно прочитать будет всем.",1
206,"Книга просто золотая. Нет, серьезно. Нравятся яркие иллюстрации, всё подробно расписано о каждой стране. Смотришь на фотографии и понимаешь, до чего же красивая наша Земля. И хочется все увидеть своими глазами, всё посетить. Напитать себя яркими воспоминаниями, эмоциями от путешествий…=)).",1
207,"Со школьных лет я много раз перечитывала роман Шарлотты Бронте ""Джен Эйр"". С первых страниц книга произвела на меня сильное впечатление. Шарлотта Бронте использовала при создании этого романа  много фактов из своей биографии. Она - как и Джен Эйр - воспитывалась в пансионе  работала гувернанткой и была влюблена в своего хозяина. Как и Джейн Эйр, Шарлотта Бронте имела сильный, независимый характер.. . Книга рассказывает о том, как девушка-сирота сумела пройти через выпавшие на ее долю испытания и",1
208,"Интернет, интернетом, но иметь такую книгу надо, даже просто для себя и иногда она может пригодится и выручить, когда нужно будет кого нибудь поздравить.  В книге собраны очень красивые поздравления и можно выбрать на любые случаи, что очень удобно и практично.",1
209,"Это увлекательное ироничное фэнтези окунает нас в мир магии, приключений и юмора. Обычный земной парень Макс, который влачет свое жалкое существование на земле и живет только своими насыщенными и яркими снами в один прекрасный день рискнув и отказавшись от всего на земле, оказывается в стране своих снов и становится очень нужным и важным человеком для того мира. Переплетение порой страшноватых историй Тайного ссыска, в котором начал работать Макс, с искрометным юмором главного героя и его друзей",1
210,"Книга просто чудесная, история потрясающая, а завершение романа заставляет задуматься о своих мыслях и поступках и сделать соответствующие выводы. Читается очень легко. Над каждой фразой хочется поразмышлять. Несмотря на то, что кое-какие моменты не могут произойти в реальной жизни, кажется, что на самом деле это реально, стоит только сильно захотеть! Книга заставляет поверить в себя, в свои силы и мечты. Я читала и слушала аудио-книгу. С прекрасным музыкальным сопровождением, произведение вдвой",1
211,"Книгу П. Б. Колесова «Тренинг Достигаторства» можно просто прочитать и ничего более. Во время прочтения положительные эмоции гарантирую;))))) Возможно даже, что Вас где-то осенит, и Вы решите жить легко и весело, как истинный достигатор. А ежели Вы к прочтению данного шедевра мировой достигаторской литературы отнесётесь с чуть большим вниманием, и возьмёте на вооружение пару троек «фишек» - ваша жизнь станет намного веселее и ярче, чем у большинства Ваших знакомых, коллег и соседей. Далеко ехать",1
212,"«Воздушный замок» - продолжение чудеснейшей сказки «Ходячий замок». Вполне логично, что за продолжение понравившейся книги берешься с опаской, ожидания определенного разочарования. Так вот: «Воздушный замок» - не разочаровал. Пусть полюбившиеся по первой истории герои появляются только со второй половины книги, и совсем в неожиданных ипостасях, пусть сменился стиль повествования, подстраиваясь под нового главного героя, торговца коврами Абдуллу – это не мешает и этой сказке быть завораживающе чу",1
213,"Читала в школе, но не дочитала. Осталась всего страничка, а я перестала читать. Слишком реально я узнаю персонажей. Они такие же окружают меня, на многих я сама похожа. Увы, но это так. Есть над задуматься, очень страшно. Начала заниматься самовоспитанием. Когда закончу-дочитаю.",1
214,Я обожаю этого автора. Настолько лихо закрученный сюжет. Небанальный.  Что порой просто изматывал своей мукой непредсказуемости! Сопереживания тоже тут найдете. Чистый доступный понятный язык. в книге переплетается и детектив и приключение и жизнь! Даже мораль у книги есть).,1
215,В «Реестре» представлены государственные общеобязательные выпуски бумажных денежных знаков 16 стран (15 независимых государств - бывших республик СССР + непризнанная Приднестровская Молдавская Республика). Порядок вывода разделов (стран) основан на использовавшейся в СССР схеме перечисления союзных республик.,1
216,"Цена порадовала - это раз. Все удовольствие-то обошлось где-то в 45 рублей. Страницы из плотного картона - как раз для самых маленьких. Крепление страниц - пластиковая пружинка - позволяет маленьким чтецам листать страницы без ущерба книги. А если снять пружинку и перевернуть странички обратной стороной, то получается мини-пазл из 4-х деталей. Собирается легко для начинающих, но вызывает большую радость ощущения победы.",1
217,"Не могу сказать, что эта история стала откровением для меня. Скорее даже наоборот. Нечто подобное я уже читал ранее, и поэтому к книге у меня остался легкий скепсис, и чего уж лукавить - доля разочарования. Здесь нам расскажут про противостояние людей против орды орков, которые решат напасть на очередной мир Империума ради славной драки и легкой наживы. Орки, они такие. Любят подраться. И чем больше врагов, тем лучше. Поэтому готовимся к побоищу с горой трупов, пафосными возгласами о том, что Им",1
218,"Я вообще в волшебные таблетки не верю. Такие, чтобы книжку взял, прочитал, а наутро жизнь изменилась до неузнаваемости. Сама! Такого не бывает. Так и тут – если книгу П. Б. Колесова «Тренинг достигаторства» просто взять и прочитать, то Вашей в жизни ничего, скорее всего, не поменяется. Фишка этой книги в чём: ничего сверхсложного и архитрудного в заданиях нет. Наоборот, делать то, что советует автор – легко, весело и прикольно! И, как бонус, жизнь ваша начнёт меняться: понемногу, если Вы будете ",1
219,"Возможность прослушать задание ребенком - мне очень нравится. Это дает возможность как бы пообщаться ребенку, ведь в будущем - в школе он будет так же слушать задания. Я думаю такая книга не навязчиво подготавливает ребенка к школе, учителям но оставляет его в детстве.",1
220,"Книга ""Салаты. 1000 новых рецептов"" Т. В. Лагутина впечатляет. Я конечно догадывалась, что салатов всевозможных куча, но чтоб такая куча... Тут есть рецепты абсолютно для любых событий. Ест шикарные, с экзотическими ингредиентами, есть простейшие для семейного вечера, ест изысканные для торжества. Сплошная радость для хозяек!",1
221,"Книга. Да не просто книга, а интересная захватывающая книга. По сути, сейчас их никто не читает, т ем не менее, очень советую прочитать ее хотя бы онлайн.... Захватывающе, очень запутанно и интересно. Прямо таки своеобразный детектив, но лучше. намного лучше)).",1
222,"Данная книжка попалась мне совершенно случайно. Начала читать ее, читается на одном дыхании, настолько интересно написано, все чувства героев так эмоционально отражены, что захватывает дыхание. Прочла ее буквально за два дня, при том, что она достаточно толстая.",1
223,"Одно из моих самых любимых произведений! Как любитель всего романтичного, однозначно рекомендую. При чтении испытываешь самые разные эмоции от переживания на главных героев до чувства спокойствия на душе от восторжествовавшей справедливости. Помню, впервые читала Онегина ещё в школе. Он мне так полюбился, что до сих пор помню наизусть письмо Татьяны.",1
224,Книга отличная! Действительно идет солнечная! Внутри яркие и крупные картинки - ребенку очень нравится изучать числа - она вызывает интерес у него. Рекомендую для детей от 3 лет гдк то! Цена от 250 рублей. Очень рада что купила ребенку всю серию этих книг!,1
225,"Добрый день, хотелось бы поделиться впечатлением об этой книге. На первых страницах уже возник интерес к дальнейшему прочтению. Иногда было сложно уловить суть, некоторые предложения были сложными, я бы сказала даже огромными. Сюжет просто вау! Я рекомендую к прочтению, т. к не думаю, что сложные предложения можно считать за недостаток книги.",1
226,"Если вы любите захватывающие, запутанные, полные неожиданных поворотов детективы-вам сюда. Десять негритят, по истине, можно назвать гениальным произведением. Ни за что не догадаешься, кто же главный злодей. Хотя иногда можно предугадать, кто следующий будет ""наказан"". В начале мы знакомимся с восьмью героями, которые приглашены на остров некими Онимами.",1
227,"Уже знакомый нам автор таких мужских романов как ""Духлесс"", ""Media Sapiens"", ""Videoты"", ""The Телки"" - Сергей Минаев, презентует нам в этом месяце свое новое творение именуемое ""Москва, я не люблю тебя"". Автор является любителем разворачивать действие своих книг в Российской столице, однако в данной книге Москва фактически и есть главный герой.",1
228,"Замечательная детская книжечка для мальчиков. Она развивает не только визуально но также и на звуках. Ребеночек может сразу вкупе узнать о машине: как она выглядит, какие и звуки издает и прочиать веселое стихотворение про эту машинку. По этому я очень советую Книга ""Мои машинки"" Азбукварик.",1
229,"Эту замечательную книгу, нам подарила бабушка! Мы ей безумно благодарны за такой подарок, эта книга у нам самая любимая! Это сборник, в ней много разных сказок, разных авторов! Есть сказки из нашего детства, а также новых писателей! Сама книга очень яркая, позновательная, в ней много иллюстраций, дети очень любят её смотреть) сказки слушают с удовольствием и всегда просят почитать ещё! Шрифт не мелкий, так что старший сын (ему 6 лет), читает её сам! Так же книга подходит для разных возрастов, бу",1
230,Очень интересная и захватывающая книга! Каждый персонаж очень уникален и интересен! С нетерпением жду 3-ей части!,1
231,"Не могу даже сказать, что в «Онегине» важнее сюжет или слог, характеры эпохи. Также важно то, за что я ценю этот роман и все пушкинские произведения в целом, это острые фразы, запавшие в человеческие сердца, ставшие для нас уже афоризмами. Картины человеческих пороков в романе так точна, а насмешка так справедлива. И пусть звучит банально, но эту «энциклопедию русской жизни» обязан прочитать каждый, кто претендует на звание образованного человека.",1
232,"Перед читателем проходит галерея помещиков. Они порой смешны, порой страшны в своем невежестве. Галерея помещиков - это галерея пороков. Порочность круга Гоголь доводит до абсурда и перед глазами читателя предстает полу-человек Плюшкин. Чичиков, герой блуждающий, ищущий, амбициозный махинатор. Он объединяет всех помещиков. ""Мертвые души"" - это не только души мертвых крестьян, это омертвевшая душа всех героев. Что будет с Чичиковым? Погрязнет ли он в трупах нравственности или все-таки преобразитс",1
233,"Данную книгу рекомендую. Лучшее издание по мобильной связи на сегодняшний день. Если хотите быть в теме - покупайте, не пожалеете! Особенно рекомендую руководителям отрасли, которые все забыли, а времени восстанавливать знания нет. Расписано действительно все, толково и грамотно. Много рисунков, схем и таблиц. Порадовали и дополнительные рисунки на форзацах. На столе держать, как хотели авторы, конечно, не буду, но не выкину точно - еще перечитаю по случаю.",1
234,"Очень красочная, и красиво оформленная азбука. Ни капельки не пожалела, что купила именно её. Мы уже научились читать благодаря этой азбуке. Все очень просто и доходчиво изложено, мой ребенок с интересом изучал азбуку благодаря красивым картинкам. Честно я даже не ожидала, что мы так легко и быстро выучим азбуку. Авторам отдельное огромное СПАСИБО!",1
235,"Очень интересная книга замечательной ирландской писательницы Сесилии Ахерн под названием ""P. S. Я люблю тебя"". Фильм немного отличается от произведения, но в целом это очень трогательная история о настоящей любви, которую, увы, в наше время сложно встретить между мужчиной и женщиной. Читая бестселлер, я не мог удержать слезы на глазах, до того некоторые моменты так печальны.",1
236,"Для родителей, которые хотят  обогатить фантазию и улучшить восприятие своего ребенка, Книга "" Это может Ваш малыш (1-3 года  ) Волшебные краски"" Янушко поможет вам  на все 100 процентов. Берите и не пожалеете, как мама со  стажем  советую всем!",1
237,"Увлекательная книга. Сочетает в себе  много жанров: фантастик, сказка, юмор. Рекомендую детям или подросткам. Автор красочно описывает предметы или место пребывания главного героя.",1
238,"Мне произведение заполнилось в первую очередь этой фразой. Это классика, если не самая любимая, то одна из любимых книг. Непростая жизнь героев в этом сером и болезненно желтом Петербурге, выбор и безысходность. Все персонажи удивительно многогранны. Всем, кто не читал очень советую.",1
239,"Захватывающий роман о любви, который читается на одном дыхании. История о молодой девушке, которая влюбилась в священослужителя, тем самым испортила жизнь и себе и ему. Вся ее жизнь была пронизана этой запретной любовью, но в итоге она была наказана свыше, за то, что  посягнула на святое.",1
